,mc1,mc10,mc100,mc101,mc102,mc103,mc104,mc105,mc106,mc107,mc108,mc109,mc11,mc110,mc111,mc112,mc113,mc114,mc115,mc116,mc117,mc118,mc119,mc12,mc120,mc121,mc122,mc123,mc124,mc125,mc126,mc127,mc128,mc129,mc13,mc130,mc131,mc132,mc133,mc134,mc135,mc136,mc137,mc138,mc139,mc14,mc140,mc141,mc142,mc143,mc144,mc145,mc146,mc147,mc148,mc149,mc15,mc150,mc151,mc152,mc153,mc154,mc155,mc156,mc157,mc158,mc159,mc16,mc160,mc161,mc162,mc163,mc164,mc165,mc166,mc167,mc168,mc169,mc17,mc170,mc171,mc172,mc173,mc174,mc175,mc176,mc177,mc178,mc179,mc18,mc180,mc181,mc182,mc183,mc184,mc185,mc186,mc187,mc188,mc189,mc19,mc190,mc191,mc192,mc193,mc194,mc195,mc196,mc197,mc198,mc199,mc2,mc20,mc200,mc201,mc202,mc203,mc204,mc205,mc206,mc207,mc208,mc209,mc21,mc210,mc211,mc212,mc213,mc214,mc215,mc216,mc217,mc218,mc219,mc22,mc220,mc221,mc222,mc223,mc224,mc225,mc226,mc227,mc228,mc229,mc23,mc230,mc231,mc232,mc24,mc25,mc26,mc27,mc28,mc29,mc3,mc30,mc31,mc32,mc33,mc34,mc35,mc36,mc37,mc38,mc39,mc4,mc40,mc41,mc42,mc43,mc44,mc45,mc46,mc47,mc48,mc49,mc5,mc50,mc51,mc52,mc53,mc54,mc55,mc56,mc57,mc58,mc59,mc6,mc60,mc61,mc62,mc63,mc64,mc65,mc66,mc67,mc68,mc69,mc7,mc70,mc71,mc72,mc73,mc74,mc75,mc76,mc77,mc78,mc79,mc8,mc80,mc81,mc82,mc83,mc84,mc85,mc86,mc87,mc88,mc89,mc9,mc90,mc91,mc92,mc93,mc94,mc95,mc96,mc97,mc98,mc99
EX_phpyr_m,0.047489,0.127772,0.0,0.0,0.820636,1.981518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.480212,0.0,0.117418,0.0,0.0,0.217867,0.0,0.0,0.0,0.0,0.0,0.355975,0.0,0.029675,0.693332,0.0,15.767845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044474,0.408386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045479,0.0,0.0,0.0,0.0,0.0,0.251373,0.214793,0.0,0.0,0.0,0.028806,0.091426,0.163481,0.257635,0.0,0.0,0.0,0.0,0.222385,0.0,0.147674,0.0,0.0,0.0,0.361493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044998,0.06202,0.0,0.0,6.231009,0.0,0.033806,0.0,0.099115,0.0,0.0,2.254367,0.0,0.0,0.0,0.0,0.0,1.423499,0.0,0.334899,0.0,0.0,0.0,0.0,0.0,0.0,0.548148,0.0,0.0,0.0,0.036174,0.063569,0.582206,0.0,0.0,0.0,0.0,0.52983,0.0,0.0,2.48584,0.0,1.367636,0.0,0.37341,0.0,0.0,6.272246,0.0,0.0,0.300028,0.0,0.0,0.0,0.380207,0.0,0.821594,0.0,0.0,0.0,0.0,0.0,0.0,0.091224,0.0,0.0,0.0,0.054935,0.097634,0.116396,0.0,0.283096,0.0,0.0,0.05982,0.296386,0.0,0.0,0.780389,0.0,0.0,0.0,0.0,0.057196,1.012328,0.0,0.0,0.398438,0.0,0.0,0.0,0.183981,0.065984,0.0,0.0,0.0,0.0,0.0,0.05318,1.599125,0.031998,0.0,0.0,0.0,0.0,0.0,0.043222,0.0,0.0,0.172795,0.0,0.0,0.037081,0.0,0.0,0.0,0.204023,0.063712,0.0,0.0,0.16345,0.067846,0.214357,0.0,0.282225,0.86215,0.040802,0.0,0.15284,0.0,0.0,2.479308,0.255264,0.0,0.126434,0.346527,0.083103,0.061574,0.048138,0.15495,0.08093,3.32117,0.498474,0.0
EX_phtn_glc_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pi_m,10.639237999999978,147.112623,218.0866249999999,0.4117870000000039,108.4435739999999,77.65875499999993,207.28572200000008,388.820723,214.181535,2.2184819999999945,70.72937000000002,205.277239,394.852611,145.079974,91.47759599999996,72.26632100000006,19.569713999999976,253.164863,186.791878,151.0496720000001,177.64928899999995,316.19554300000004,2.750820999999973,8.788395000000037,133.82747399999994,2.549527000000012,392.556366,93.01385099999992,3.444849999999974,175.11931600000003,37.20492300000001,187.977885,192.05293600000005,354.2155419999999,0.7525180000000091,352.789708,11.68724599999996,371.51821,326.76730900000007,193.95734500000003,68.5108560000001,18.456834999999955,73.44093999999996,225.313081,1.8885589999999863,6.789260000000013,303.265347,5.516721999999959,162.5813929999999,393.443158,87.83958800000005,138.75394400000005,1.517565999999988,394.148725,39.56726600000002,233.7912040000001,191.1813850000001,385.489771,323.88061100000004,376.8831150000001,200.9980720000001,291.7534089999999,102.9306140000001,243.426839,193.037701,59.82763399999999,395.573566,393.75578999999993,392.933149,285.02658799999995,236.344936,221.4079549999999,72.77426999999989,339.763782,1.8332769999999527,390.85503100000005,123.25732799999992,392.326619,1.969077999999968,187.7027639999999,349.0973859999999,62.72794399999998,273.82788000000005,398.1568910000001,0.771472000000017,232.092363,0.3275469999999814,0.1859419999999545,75.60897399999999,27.66514099999995,165.0275469999999,388.91572700000006,97.56194200000004,390.9785099999999,387.115497,150.53978899999993,0.1894569999999475,390.194062,398.31879,212.5356670000001,44.57817100000011,120.22873499999992,78.789988,144.87079900000003,80.33778699999993,287.78924800000004,216.6189199999999,31.536517000000003,288.405704,31.812423999999965,371.89875400000005,79.01623999999993,115.28059299999995,396.52627400000006,152.164442,353.817335,1.5934200000000374,383.9900009999999,3.055507000000034,179.43465300000005,22.97902499999998,171.74016499999993,380.1311559999999,1.2328919999999923,338.1570589999999,78.66056099999992,15.252126999999971,342.49479999999994,307.791874,200.517668,182.2174540000001,398.19324499999993,202.2316310000001,37.81342500000005,9.724441999999954,43.99187299999994,377.6115809999999,31.504852999999912,347.1046120000001,40.38562400000001,5.962888000000021,51.77360399999998,360.37016399999993,99.64103999999998,364.12060900000006,31.23178000000007,34.2939980000001,191.703888,26.61699599999997,5.986415999999963,389.745694,1.4453580000000557,23.143965999999978,22.74554599999999,396.84061700000007,384.6218730000001,198.27897000000007,2.927004000000011,378.4971599999999,334.14362299999993,9.080574999999952,47.169157999999925,380.0702369999999,282.7141469999999,393.7142839999999,390.529789,267.12719500000003,163.91636100000005,64.7881809999999,224.063786,83.94577299999992,260.7566489999999,11.598190000000043,1.8670980000000557,37.606127000000015,367.1572960000001,378.2122750000001,389.401588,8.440984999999955,351.7944339999999,301.176772,118.92676299999994,96.8639720000001,190.73542999999995,198.4246860000001,1.4105839999999716,5.674632999999972,91.25340099999994,389.4596389999999,6.4913400000000365,0.3628179999999474,229.24476299999992,394.1654840000001,0.9883899999999812,4.637745999999993,391.133566,30.17580700000008,30.302490000000034,113.23091799999996,165.60615400000006,210.74525999999992,57.68924199999992,7.426513999999997,390.6957030000001,27.2101889999999,40.82907599999999,394.1488770000001,390.096174,325.4878530000001,385.2046230000001,207.42347900000004,367.147275,37.71328300000005,208.2599150000001,331.119271,88.98478100000011,72.35012000000006,88.80646000000002,382.8677359999999,71.08908199999996,67.78542199999993,396.069133,13.467368999999962,124.69536199999992,377.321976,222.93361299999992,15.986155000000052,32.61104099999989,222.830201,17.918827999999962,5.316974999999957,4.161650000000009
EX_pime_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pnto_R_m,0.0082840000000032,0.0064999999999599,0.0082159999999475,0.0079389999999648,0.0069919999999683,0.0070480000000543,0.0065849999999727,0.0069690000000264,0.0070699999999987,0.0082579999999552,0.0081089999999903,0.0069670000000314,0.007520999999997,0.007298999999989,0.0080719999999701,0.0066070000000308,0.0082409999999981,0.0068639999999504,0.0065769999999929,0.0073039999999764,0.0067309999999451,0.0065170000000307,0.0083039999999527,0.0083130000000437,0.0064869999999928,0.0081350000000384,0.0075789999999642,0.0063589999999749,0.0083009999999603,0.007204999999999,0.006813999999963,0.0076330000000552,0.0066759999999703,0.0071380000000544,0.0062199999999847,0.0068529999999782,0.0082630000000563,0.0068390000000135,0.0080990000000156,0.007443999999964,0.0076629999999795,0.008291999999983,0.0065019999999549,0.0068330000000287,0.0093040000000428,0.0082899999999881,0.0071050000000241,0.0082859999999982,0.0065759999999954,0.0068639999999504,0.0064539999999624,0.0070640000000139,0.0079080000000431,0.006907999999953,0.0080570000000079,0.006840000000011,0.0067400000000361,0.0069989999999506,0.0091270000000349,0.0069690000000264,0.0072559999999839,0.0067010000000209,0.0063959999999951,0.0066580000000158,0.0065620000000308,0.0084640000000035,0.0068909999999959,0.0068649999999479,0.0075719999999819,0.0067970000000059,0.0072850000000244,0.0073979999999664,0.0062820000000556,0.0069959999999582,0.0065980000000536,0.0076269999999567,0.0068250000000489,0.0068979999999783,0.0062199999999847,0.006573000000003,0.0074260000000094,0.0063460000000077,0.0069690000000264,0.0068850000000111,0.0082250000000385,0.0075460000000475,0.0083069999999452,0.007708999999977,0.0064360000000078,0.0078310000000101,0.0074319999999943,0.0068880000000035,0.0066100000000233,0.0069690000000264,0.007663999999977,0.006546999999955,0.007184000000052,0.0075120000000197,0.0071590000000014,0.0058249999999588,0.0109979999999723,0.0074110000000473,0.0068029999999907,0.0066319999999677,0.0068250000000489,0.0067870000000311,0.0071369999999433,0.0069459999999708,0.0084829999999556,0.0066930000000411,0.0075389999999515,0.0063380000000279,0.0079070000000456,0.0073929999999791,0.0068149999999604,0.0071819999999434,0.0082300000000259,0.0076589999999896,0.0082149999999501,0.0067000000000234,0.0079150000000254,0.0077519999999822,0.0069969999999557,0.0064999999999599,0.0067609999999831,0.0081390000000283,0.0082579999999552,0.0070839999999634,0.0067540000000008,0.0066560000000208,0.0066440000000511,0.0073370000000068,0.0032919999999876,0.0072609999999713,0.0082599999999501,0.0067209999999704,0.0069200000000364,0.0070249999999987,0.0065170000000307,0.0081569999999828,0.006717999999978,0.0081629999999677,0.0067169999999805,0.0065949999999475,0.006889000000001,0.0070540000000391,0.0079620000000204,0.0077760000000353,0.0072850000000244,0.0082340000000158,0.0073439999999891,0.0082979999999679,0.0082459999999855,0.0065319999999928,0.0075289999999768,0.006966000000034,0.0065389999999752,0.0083039999999527,0.0005079999999679,0.0064750000000231,0.0082200000000511,0.0081689999999525,0.0069449999999733,0.0067609999999831,0.0076599999999871,0.0069419999999809,0.0062269999999671,0.0066070000000308,0.0064009999999825,0.055005000000051,0.0063959999999951,0.0071450000000368,0.0081129999999802,0.0083049999999502,0.0063460000000077,0.0071040000000266,0.0102070000000367,0.0071199999999862,0.0080960000000231,0.0071789999999509,0.0072579999999788,0.0070389999999633,0.0065429999999651,0.0077049999999871,0.0067199999999729,0.0082790000000159,0.0077890000000024,0.0091589999999541,0.0068629999999529,0.0078210000000353,0.0082720000000335,0.006746000000021,0.007329000000027,0.008809000000042,0.0082180000000562,0.0068149999999604,0.0065829999999778,0.0074869999999691,0.0075520000000324,0.0066180000000031,0.0069290000000137,0.0075140000000146,0.0066859999999451,0.0072380000000293,0.0077290000000402,0.0081880000000182,0.0076910000000225,0.0078750000000127,0.3248740000000225,0.0068720000000439,0.0057379999999511,0.0068320000000312,0.0078429999999798,0.0069700000000239,0.0070739999999887,0.0079839999999649,0.0081089999999903,0.0081420000000207,0.0069909999999708,0.0072619999999687,0.0063860000000204,0.0068840000000136,0.0082280000000309,0.0071520000000191,0.0068770000000313,0.0079839999999649,0.0063109999999824,0.0080769999999574,0.0070309999999835,0.0068089999999756,0.0080960000000231,0.0075349999999616
EX_ppa_m,0.451747,38.047221,34.797852,0.036588,42.844901,59.017108,23.189292,0.646419,1.774918,0.374277,1.457979,12.02634,1.394178,48.921407,1.516656,35.857645,0.559222,16.217558,22.736352,83.916908,46.96147,8.194816,0.652121,0.197974,19.97127,0.359485,2.544651,75.481829,0.582231,32.111655,122.145893,1.423572,54.387423,0.217605,0.388215,0.809289,0.775824,22.981047,3.496412,3.545084,8.833514,0.0,96.013216,52.078783,0.367289,0.209461,91.5251,0.378655,101.642933,2.554132,71.103815,49.119613,3.787967,0.623455,2.966408,22.605629,18.926948,2.295825,0.63014,8.677024,4.934463,45.759427,56.724011,62.903246,32.839995,4.892143,0.257248,1.428315,0.0,36.590319,1.241777,8.319317,35.817127,0.503516,50.400108,0.709301,63.619246,0.267646,1.051162,48.607099,0.131951,77.565269,43.372971,0.0,2.650658,0.0,0.0,0.506788,115.484669,3.283554,63.092999,1.465985,82.676223,0.635384,0.841733,63.150755,0.974378,0.0,0.0,54.010996,5.919036,66.068217,33.148159,81.043699,80.883332,16.862805,15.435871,75.928475,1.119574,84.561248,10.140178,76.085798,0.186308,0.058019,56.611654,0.407296,3.496543,1.777409,0.501315,70.184716,55.532184,13.520653,1.175786,61.479093,2.474197,0.874383,0.960165,0.0,13.496503,28.719457,46.753168,0.757838,66.885918,57.117807,3.259692,70.591152,0.907708,40.310797,6.052815,1.640746,33.043898,0.224293,3.688059,109.623698,9.669698,54.388192,6.258792,0.0,49.206868,2.691903,0.330743,0.628061,4.927021,82.468305,0.356669,2.148142,54.033775,2.65176,2.132892,15.577054,3.326871,0.592931,5.405953,6.140772,0.150251,1.356999,41.90354,44.481702,72.55727,77.261265,74.872249,13.947269,6.662967,0.392314,64.910491,2.185838,8.713064,0.422501,5.475095,1.670133,1.276159,55.155934,101.667052,0.0,77.090473,0.921764,20.065836,53.959244,6.831711,4.253288,104.494607,35.423162,1.979408,0.234412,1.549613,2.364668,131.673537,89.358736,4.339518,57.117598,23.602729,36.67319,110.311546,1.858524,15.555662,1.831636,0.637297,0.388054,12.038216,2.876217,48.529832,0.908131,12.593538,23.386818,12.724243,0.639416,4.190416,2.583314,3.164003,59.722019,58.692249,0.900126,1.881549,62.09739,3.758297,28.972345,166.932432,10.610764,1.993197,26.108347,5.59214,1.054507
EX_ppi_m,11.029292,202.828698,137.902153,0.351896,120.986235,112.850142,191.387678,259.517621,188.737259,2.303367,60.934827,183.872617,389.858,137.191076,87.29886,177.06131,16.317252,200.343674,156.063021,164.070533,191.303871,314.33509,3.148612,8.896147,131.449012,2.684637,389.55616,159.554455,3.743726,180.660283,126.302719,153.29226,212.967243,282.410932,1.780243,241.050406,10.536417,262.853954,328.854881,194.802274,71.031681,18.481233,196.153826,217.520655,2.691498,7.023672,331.847952,5.615875,207.780282,262.702237,217.133325,145.75217,95.655792,263.919446,34.679475,195.899752,232.983123,259.466891,326.972555,257.751882,163.670141,234.793095,134.156905,223.719611,223.187255,64.580163,262.783446,262.233622,386.416578,225.731615,184.965772,189.491109,120.170843,233.547923,210.760282,387.467299,164.657532,261.31783,2.959857,214.372308,288.435901,121.202599,266.411939,263.618724,1.03544,207.861934,0.284113,0.348471,184.337962,81.684235,207.910127,260.26653,195.621001,260.960473,382.184644,174.505397,25.806633,378.517668,335.379581,245.241007,55.284046,182.624664,154.642831,166.621364,147.508169,221.792168,217.109606,163.559787,214.305687,137.815721,371.649505,183.95069,104.574327,387.713787,156.348757,300.877776,2.926288,382.91994,2.977622,185.895858,99.459569,175.633213,255.463653,109.042535,236.020325,77.977978,15.203569,252.636434,226.489492,189.219848,176.901513,377.842021,230.318082,152.229571,15.632788,124.889163,254.781286,109.084486,244.922482,41.287813,37.386056,41.805919,261.094414,194.765894,280.189581,35.987996,32.572964,163.974312,118.706113,6.328067,379.426082,1.523338,25.848435,100.683611,391.373731,277.407833,209.823538,7.65993,379.023787,233.374375,10.030907,40.773246,295.9488,210.446302,389.655273,261.120759,214.114481,259.772288,165.163852,231.72338,148.791425,232.45626,15.562927,2.002693,164.36301,278.067508,381.143486,282.044889,6.665525,251.718502,219.725353,133.756748,191.638225,161.843591,209.424836,3.520706,15.451335,163.862125,262.70053,7.277265,73.073317,268.275758,385.515306,0.994763,5.282833,261.673771,140.173315,103.741666,116.242806,212.048688,225.948818,61.452599,150.066127,352.635195,34.14748,41.571076,392.662099,389.863813,247.203929,258.583106,246.124503,277.728871,50.560092,180.34615,265.322479,72.092016,76.377296,90.023828,257.531974,121.874576,231.062507,263.356192,15.604493,171.129598,260.090042,237.780431,181.962238,40.447668,201.640784,23.388987,6.920102,47.098926
EX_pppn_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pro_L_m,9.919862999999964,32.83265899999992,85.5504269999999,0.4502430000000004,38.85295599999995,61.85242999999991,20.82703000000004,0.7113160000000107,34.21131700000001,0.5885269999999991,11.183797000000029,13.767963000000009,282.7893019999999,13.666522999999984,39.30150200000003,24.683199999999943,0.6157150000000229,16.14333499999998,11.065710999999965,83.96446700000001,44.03921300000002,242.33535800000004,1.6328409999999849,7.087949999999978,13.625557999999955,1.316934999999944,318.674722,67.76180599999998,1.6682499999999436,42.33832200000006,106.10627,5.675340000000006,52.749575999999934,66.23304299999995,1.5364499999999452,0.9093769999999496,2.225272000000018,24.983097999999927,328.1398039999999,16.20952699999998,72.17459200000008,18.30964500000005,89.8012940000001,54.95027899999991,131.13483300000007,5.9014700000000175,215.07212400000003,3.3311429999999973,101.704704,2.07050300000003,68.93138399999998,52.975705999999946,2.9157500000000027,2.2350320000000465,4.958037999999988,23.756774999999948,16.983519,3.377022000000011,388.643427,8.414449999999988,4.777461000000017,43.53636099999994,33.87582199999997,62.01690200000007,25.59725400000002,49.62578200000007,0.3914800000000014,1.5820240000000467,258.3650809999999,37.586004,10.081831999999965,25.486789000000044,22.184185999999958,0.0928750000000491,50.58832200000006,311.89217600000006,58.09366599999999,1.0681039999999484,2.11594500000001,43.687190999999984,79.38952999999992,73.778728,113.45720800000004,0.1825360000000273,1.3970920000000433,61.815160000000105,0.1850839999999607,0.0280340000000478,113.48056599999995,28.767509999999906,60.340525999999954,4.228310999999962,59.95117499999992,1.2139909999999643,273.922018,62.04566999999997,0.6191760000000386,190.366988,114.643601,199.0673380000001,53.454651999999896,65.1112270000001,29.857841000000008,80.4904059999999,104.837941,15.266258999999993,12.71527500000002,59.1591370000001,13.95339899999999,80.66919699999994,247.52902700000004,64.46262499999989,34.300964999999906,217.97655600000007,65.5875840000001,96.88566100000004,1.9443069999999807,315.8802969999999,0.8107240000000502,70.92558299999996,50.8711330000001,162.76915800000006,1.6725000000000136,56.13149999999996,3.286819000000037,57.46816600000011,7.974815000000035,28.108664999999974,6.628719000000046,29.599044999999933,45.16524400000003,182.00591899999995,250.900672,49.32280300000002,11.513691999999992,90.67967399999998,2.7400649999999587,39.39158199999997,16.239666000000057,41.7380290000001,36.73658999999998,0.0402530000000069,24.0389560000001,109.0801120000001,58.60605899999996,15.41123200000004,11.377344999999991,28.14745500000004,41.445670000000064,2.916294999999991,194.0968150000001,0.708095999999955,23.296789999999987,76.08535800000004,280.9197999999999,32.50428800000009,54.890231000000085,5.6366669999999885,371.816171,15.451747999999952,4.430160999999998,8.018740999999977,65.11866099999997,17.79054599999995,305.666733,2.5099069999999983,27.011502999999948,44.133779,66.37040000000002,72.1007790000001,73.7549469999999,28.327872999999958,12.227661000000012,0.9862130000000208,58.74247100000002,45.625786999999946,274.71580399999993,36.2448159999999,2.5354939999999715,19.212919000000056,9.771720999999957,56.61864700000001,95.03952699999992,24.411329000000023,76.44284999999991,2.700918999999999,29.883055999999897,43.63933100000008,6.835143000000016,6.812696999999957,119.87596600000006,25.000232000000096,203.92235800000003,0.1916860000000042,6.44409399999995,2.5344929999999977,129.20763499999998,86.99242600000002,154.0286309999999,54.931284000000005,214.84494900000004,54.18623899999989,108.55752400000006,148.0896540000001,30.362904999999955,31.37714200000005,351.48394299999995,373.08125799999993,16.98495600000001,4.579082999999969,276.3510349999999,47.94243000000006,34.82689000000005,25.233594999999923,54.765497000000096,0.7314639999999599,68.85559400000011,85.7803449999999,5.182478999999944,97.6641259999999,63.541473,0.8936919999999873,7.497436999999991,95.79998099999987,20.611321999999973,241.39087999999992,164.661828,30.58331300000009,54.334542000000056,23.176665999999955,4.20607700000005,4.899445000000014
EX_prob_glc_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
